,tel,link,descricao
MINI BOX BERG,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/mini-box-berg-10166028', 'https://www.econodata.com.br/consulta-empresa/06915536000113-M-BARBOSA-DOS-SANTOS-EIRELI', 'https://www.apontador.com.br/local/ap/macapa/alimentos/C406484560505Q5054/mini_box_berg.html', 'https://www.diariocidade.com/ap/macapa/guia/mini-box-berg-06915536000113/', 'https://informacoesdobrasil.com.br/local/ap/macapa/mini-box-berg-avenida-equatorial-1885+179503/', '/search?q=MINI+BOX+BERG,+MACAPA+-+AP&tbm=isch&source=univ&fir=mym9vIqp06F-nM%252CE8dUe1H-l_2AvM%252C_%253BAPInj7Y1n3kPMM%252CpdcIhmVoeVKwaM%252C_%253BnnqGe6_R5TFT4M%252CliZC8Yy_hM7dpM%252C_%253B8bBHNTWjnfEf1M%252CQlm7TybNYwG92M%252C_%253BNVNj6GrIrgqTeM%252CpdcIhmVoeVKwaM%252C_%253BJ3PSwqRr5DK06M%252CmEeWDPD3EfLuTM%252C_%253BN_Bb1-7lNEy3jM%252CvRehVSikZWdQgM%252C_%253BuxPAh1uWVWB0YM%252C7wTxdOxQu6xIjM%252C_%253BiQThuIwWKVDM-M%252C7wTxdOxQu6xIjM%252C_%253BnEVDpmLtHdGh3M%252CE8dUe1H-l_2AvM%252C_&usg=AI4_-kThRO_VFxPFYJuuP4JDtz4zdvRI2g&sa=X&ved=2ahUKEwjF4Jq6rZL9AhVzEFkFHU2wAGEQjJkEegQIORAC', 'https://www.descubraonline.com/guia/ap/macapa/mini-box-berg-06915536000113/', 'https://foursquare.com/v/mini-box-bergue/56338524498e5d42dbbb6044', 'https://nicelocal.br.com/macapa/shops/mini_box_berg/']","['A empresa Mini Box Berg trabalha desde 2004 na categoria Super - Minimercados na cidade de Macapá, AP na Avenida Equatorial, Nº 1885 - Pedrinhas.', 'Consulte o CNPJ da MINI BOX BERG de Macapá, AP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Mini Box Berg. Travessa Equatorial, , Jardim Felicidade,Macapá - AP, CEP: 68909-029. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb:.', 'Mini Box Berg em Macapá - AP, Amapá. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Informações sobre MINI BOX BERG - Avenida Equatorial, 1885, Macapá - AP. ... Subdistrito: MACAPÁ Bairro(s): Araxá / Marco Zero / Pedrinhas.', 'Mini Box Berg em Macapá, Amapá. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'See what your friends are saying about Mini Box Bergue. By creating an account you are able to follow friends and experts you trust and see the places\xa0...', 'Mini box berg,: localização da loja e detalhes de contato, comentários de clientes, ... Endereço. Brasil, 68903-195, Macapá - AP, Rua Redenção, 1832 - Araxá.']"
TABACARIA SOUSA & SOUSA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/tabacarias/tabacaria-sousa-sousa-17286634', 'https://www.econodata.com.br/consulta-empresa/08576205000202-SOUSA-SOUSA-COMERCIO-LTDA', 'https://www.apontador.com.br/local/ap/macapa/supermercados/C41765113A3C4S3C4D/tabacaria_sousa_sousa.html', 'https://www.diariocidade.com/ap/macapa/guia/tabacaria-sousa-sousa-08576205000393/', 'https://cnpj.biz/08576205000121', 'https://www.procuroacho.com/empresas/ap/macapa/08.576.205/0001-21/sousa-e-sousa-tabacaria']","['Tabacaria Sousa & Sousa ; Endereço. Avenida Acre, 672, Pacoval Macapá/AP - CEP 68908-390 ; Telefone. (96) 3283-1150 ; Email. nelsonvasques@uol.com.br.', 'Consulte o CNPJ da TABACARIA SOUSA & SOUSA de Macapá, AP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Tabacaria Sousa Sousa. Avenida Acre, 672, Pacoval,Macapá - AP, CEP: 68908-390. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb: 09:00 às 20:00.', 'A empresa Tabacaria Sousa & Sousa, localizada no bairro Pacoval, em Macapá-AP foi fundada em 2012. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Jan 10, 2007 — Todos os dados da empresa Sousa & Sousa Tabacaria Sousa & Sousa, Comercio LTDA com CNPJ 08.576.205/0001-21 - 08576205000121 de Macapá/AP.', '... razão social Sousa & Sousa, Comercio Ltda e nome fantasia Sousa & Sousa Tabacaria. Localizada em Macapa / AP, a empresa é uma Matriz do tipo Sociedade\xa0...']"
M. TEIXEIRA,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/m%C3%B3veis-teixeira-macap%C3%A1', 'https://cnpj.biz/03388280000145', 'https://www.instagram.com/luanateixeira__m/?hl=en', 'https://m.facebook.com/profile.php?id=1500109253554455', '/search?q=M.+TEIXEIRA,+MACAPA+-+AP&tbm=isch&source=univ&fir=mym9vIqp06F-nM%252CE8dUe1H-l_2AvM%252C_%253BwJ_uG-n55WkjFM%252C2sR7Og4sw_ptKM%252C_%253BvQjZ7bb9EE_DVM%252Cqn8S8_xk-jO_2M%252C_%253BfUlwoi0ZazVKxM%252C8E_UhkR3LL1NAM%252C_%253BGMqutEaCvn9PgM%252CHGVmyxk5h-jlfM%252C_%253BdckL93TVkY2aZM%252C6_lpvyC-ilopoM%252C_%253Bg8gsTHzhTj-cWM%252C6yx9evDoDUBq_M%252C_%253BlVgpVIhmI7cW3M%252CUNADToxmXDmCwM%252C_%253BJFQGSXmJCJRSAM%252CPZYNhNJdYUiCBM%252C_%253BPP05DbmRlvormM%252CwAKpQ-r-ACGCnM%252C_&usg=AI4_-kTIB5-F5H3HldBF82TcR7MIDyBZ-A&sa=X&ved=2ahUKEwj20vCPrpL9AhWpEFkFHRtNBrEQjJkEegQIHBAC', 'https://twitter.com/JOHNMACAPA', 'https://www.soapstones.com/products/stormy-black-soapstone-76-x-39/', 'https://foursquare.com/v/emef-jos%C3%A9-leoves-teixeira/5058d438e4b09d2515d7df4b', 'https://www.linkedin.com/in/0jteixeira']","['Photos · Map · Av. 13 de Setembro 1602. Macapá - AP 68902-865. Brazil. Directions · (96) 3242-4647. Call Now · More Info. Products for Móveis Teixeira · Known For.', 'A empresa M. Teixeira de CNPJ 03.388.280/0001-45, fundada em 14/09/1999 e com razão social M. L. T. Teixeira, está localizada na cidade Macapá do estado Amapá.', 'Luana Teixeira. • De Macapá-AP em Curitiba-PR • Geminiana ♊️ • 26 Years. 4 posts. 982 followers. 1,506 following. This Account is Private.', 'Escola municipal jose leoves teixeira, Macapá, AP, Brazil. 2 likes. School.', ""John Teixeira's Tweets. John Teixeira Retweeted ... 1.9M views ... por falta de pagamentos. UPA que é responsabilidade do ESTADO AMAPÁ! PORRAA TIO."", 'About M Teixeira Soapstone. We offer custom soapstone countertops, solid block sinks, custom sinks, soapstone slabs, do-it-yourself countertops,\xa0...', 'See 7 photos from 90 visitors to E.M.E.F José Leoves Teixeira. ... Photo taken at E.M.E.F José Leoves Teixeira by Altevir S. on 12/4/ ... Macapá, AP', 'Liked by J. Teixeira ... Scope: four plant managers with over 1600 employees and $320M revenue. FICOSA Graphic ... CFO da Proesc.com. Macapá, AP\xa0...']"
REPRESENTACOES FERREIRA,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/ap/macapa/guia/representacoes-ferreira-00456902000137/', 'https://www.descubraonline.com/guia/ap/macapa/representacoes-ferreira-00456902000137/', 'https://cnpj.biz/00456902000137', 'https://www.jusbrasil.com.br/processos/nome/273308182/md-ferreira-comercio-representacoes-e-servicosepp', 'https://consultas.plus/lista-de-empresas/amapa/macapa/00456902000137-r-ferreira-da-silva/', 'https://www.diskfacil.com.br/ap/macapa/477070/ferreira-almada-turismo-representacoes-ltda-me', 'https://www.numerodozap.com/empresa/representacoes-ferreira-ltda/03517559000181', 'https://www.facebook.com/tribanrepresentacoes.com.br/', 'https://www.solutudo.com.br/empresas/ap/macapa/representacoes+comerciais', 'https://www.procuroacho.com/empresas/ap/macapa/43.800.763/0001-20/suzan-representacoes']","['A empresa Representacoes Ferreira, localizada no bairro Jardim Felicidade I, em Macapá-AP foi fundada em 1995. A atividade principal da empresa é Comércio\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Representacoes Ferreira em Macapá, Amapá. · Endereço e dados de contato de REPRESENTACOES FERREIRA.', 'Localização. Logradouro: Avenida Severino Gomes de Almeida, 3209. Bairro: Jardim Felicidade I. CEP: 68909-300. Município: Macapá. Estado: Amapá.', 'O Jusbrasil encontrou 5 processos de MD Ferreira Comercio Representacoes e Servicosepp nos Diários Oficiais. ... TRF1 · Seção Judiciária de Macapá, AP.', 'Dados públicos extraídos do CNPJ · Situação: ATIVA · Número do CNPJ: 00.456.902/0001-37 · Razão Social: R Ferreira Da Silva · Nome Fantasia: Representacoes Ferreira\xa0...', 'Encontre informações, telefones e endereço de Ferreira & Almada Turismo Representacoes Ltda Me em Macapá / AP.', 'Número do whatsapp da empresa ""Representacoes Ferreira Ltda (Bercom Representacoes)"" localizada em Rua Manoel Eudoxio Pereira, Macapa, AP.', 'Triban Representacoes · Page · Beauty, cosmetic & personal care · Av: GUARANIS 594-BURITIZAL, Macapá, AP, Brazil · +55 96 98420-7446 · tribanrepresentacoes@hotmail.', 'Buscando por alguém para revender produtos e serviços da sua empresa em Macapá, AP? Encontre as melhores opções de empresas do ramo de Representantes\xa0...', '... em 07/10/2021 através do CNPJ 43.800.763/0001-20, razão social S Suzan Seccu Ferreira e nome fantasia Suzan Representacoes. Localizada em Macapa / AP,\xa0...']"
MERCANTIL MANUELLA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/ap/macapa/super-minimercados/mercantil-manuella-10252467', 'https://www.diariocidade.com/ap/macapa/guia/mercantil-manuella-11654935000108/', 'https://www.descubraonline.com/guia/ap/macapa/mercantil-manuella-11654935000108/', 'https://dedetizadorasbr.com/e/mercantil-manuella-anxtis/', 'https://cnpj.biz/47798567000119', 'https://www.classifast.com.br/empresa/mercantil-manuella-novo-buritizal-macapa-ap-1104950.htm', 'https://m.facebook.com/people/Mercantil-Amap%C3%A1/100068977675374/']","['A empresa Mercantil Manuella trabalha há mais de 12 anos na categoria Super - Minimercados na cidade de Macapá, AP na Avenida Jose Augusto Facanha,\xa0...', 'Mercantil Manuella em Macapá - AP, Amapá. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Mercantil Manuella em Macapá, Amapá. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mercantil Manuella · Av Jose Augusto Facanha, 497. Novo Buritizal, Macapá - AP · (96) 9-9147-8896 ☎ · ENGEPRE · BERNACOM EMPREEMDIMENTOS · NORTE ADMINISTRACAO\xa0...', 'Sep 1, 2022 — Todos os dados da empresa Mercantil Manuela D G de Azevedo com CNPJ 47.798.567/0001-19 - 47798567000119 de Macapá/AP.', 'Mercantil Manuella Novo Buritizal Macapá AP , mercantil manuella telefone: (96) 91478896 endereço: avenida josé augusto facanha,', 'Not yet rated (0 Reviews) ... Mercantil Amapá updated their profile picture. Apr 19, 2020\U000f078b\U000f07e0.']"
MINI BOX MUNIZ,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/super-minimercados/mini-box-muniz-10119024', 'https://cnpj.biz/03262057000157', 'https://www.diariocidade.com/ap/macapa/guia/mini-box-muniz-03262057000157/', '/search?q=MINI+BOX+MUNIZ,+MACAPA+-+AP&tbm=isch&source=univ&fir=d6iMwIJxa2ITeM%252COyh1hXQ9g5a4BM%252C_%253BDBma8IbGyeHYzM%252CBxe5KFwReTyaEM%252C_%253B9eoFhcs7DCo2fM%252COyh1hXQ9g5a4BM%252C_%253BHTpOb5UfOPT_vM%252CUD2qb9hFrTiOLM%252C_%253BE0ypsDNFjAkEsM%252COyh1hXQ9g5a4BM%252C_%253B6xuW0MTdpFQcQM%252CUD2qb9hFrTiOLM%252C_%253BZeoeodj2fXDfzM%252COyh1hXQ9g5a4BM%252C_%253BZ3BcpLMLAq6LcM%252CBxe5KFwReTyaEM%252C_%253BRSFBWmMYOfpfmM%252CUD2qb9hFrTiOLM%252C_%253B_K8PkMDYlhek8M%252CBxe5KFwReTyaEM%252C_&usg=AI4_-kSGULy0S_DLizYuzs9gX_Cqa4h_8g&sa=X&ved=2ahUKEwj6lprzrpL9AhXYEVkFHWBVCGUQjJkEegQIChAC', 'https://www.descubraonline.com/guia/ap/macapa/mini-box-muniz-03262057000157/', 'https://pt.foursquare.com/v/minibox-colares/51c8eda6498ef79c1375d0c9', 'https://consultas.plus/lista-de-empresas/amapa/santana/04183281000116-tome-pereira-muniz/', 'https://www.planetabrasileiro.com/minibox-pinheiro-beirol-macapa-ap-F110BC70E1CD64C', 'https://cnpj.services/03262057000157/f-s-muniz']","['A empresa Mini Box Muniz trabalha desde 1999 na categoria Super - Minimercados na cidade de Macapá, AP na Avenida Equatorial, Nº 1496 - Letra B - Jardim\xa0...', 'Contatos. Telefone(s): (96) 99123-3077 (Ligar) (Whatsapp). Localização. Logradouro: Avenida Equatorial, 1496. Complemento: Letra B.', 'Mini Box Muniz em Macapá - AP, Amapá. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Mini Box Muniz em Macapá, Amapá. ... Endereço e dados de contato de MINI BOX MUNIZ. Endereço: ... Jardim Marco Zero - Macapá - AP CEP 68903-361.', 'Ver 1 dica de 316 clientes para Mini-box Colares. ""Fechado...""', 'A empresa Tome Pereira Muniz, aberta em 24/01/1995, é uma MATRIZ do tipo Empresário (Individual) que está situada em Santana – AP.', 'Minibox Pinheiro - Beirol - Macapá Ap. QUALIFICAR. Publicado: Março 24. conveniências - lojas de conveniência, lojas de conveniência - endereço: Rua\xa0...', 'Dec 17, 2022 — Empresa F. S. Muniz - Mini Box Muniz CNPJ 03262057000157 ou 03.262.057/0001-57 Macapa AP. Faturamento, Sócios, CPF, Funcionários,\xa0...']"
MINIBOX BARATAO II,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/ap/macapa/super-minimercados/mini-box-o-baratao-10555606', 'https://cnpj.biz/48700461000101', 'https://www.procuroacho.com/empresas/ap/macapa/34.003.880/0001-71/mini-box-baratao', 'https://www.diariocidade.com/ap/macapa/guia/mini-box-baratao-34003880000171/', 'https://foursquare.com/v/mini-box-barat%C3%A3o/5155875ce4b044e3a54271d7', 'https://www.descubraonline.com/guia/ap/macapa/mini-box-baratao-34003880000171/', '/search?q=MINIBOX+BARATAO+II,+MACAPA+-+AP&tbm=isch&source=univ&fir=APInj7Y1n3kPMM%252C6AMoLN2x0SvNtM%252C_%253Bmym9vIqp06F-nM%252CE8dUe1H-l_2AvM%252C_%253BNVNj6GrIrgqTeM%252CpdcIhmVoeVKwaM%252C_%253BnnqGe6_R5TFT4M%252CliZC8Yy_hM7dpM%252C_%253BOSWanuQC0xGVqM%252C__6u2Jqv488pRM%252C_%253BjYt0ob8v3uCZ5M%252CfWzrQHnjjExigM%252C_%253B45N-0V_V_mA99M%252CGxQPmnE_0f61TM%252C_%253B43_2fdeSiP5LbM%252CoY1Lw2QnEY6e5M%252C_%253BnEVDpmLtHdGh3M%252CE8dUe1H-l_2AvM%252C_%253BVdXaw8bu8iG62M%252CV3k6BDslvCnrcM%252C_&usg=AI4_-kTCl_Q3TDLKBG8UyUulW8GruAok9A&sa=X&ved=2ahUKEwjo9a6fr5L9AhVwD1kFHRu_AkgQjJkEegQIGxAC']","['A empresa Mini-Box O Baratao trabalha desde 2016 na categoria Super - Minimercados na cidade de Macapá, AP na Avenida Treze De Setembro, Nº 2761 - Buritizal\xa0...', 'A empresa Minibox Baratao II de CNPJ 48.700.461/0001-01, fundada em 23/11/2022 e com razão social R. Freitas Costa, está localizada na cidade Macapá do estado\xa0...', 'Informações da Empresa Mini Box Baratao - 34.003.880/0001-71. ... Localizada em Macapa / AP, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'Mini Box Baratao em Macapá - AP, Amapá. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'See what your friends are saying about Mini Box Baratão. By creating an account you are able to follow friends and experts you trust and see the places\xa0...', 'Endereço e dados de contato de MINI BOX BARATAO. Endereço: Rua Leonardo Gazel, 203, CONJ HAB. MACAPABA II QUADRA11 BLOCO 28 APT 203. Infraero - Macapá - AP']"
EMPORIO DAS BEBIDAS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/depositos-de-bebidas/emporio-da-bebida-15096058', 'https://www.procuroacho.com/empresas/ap/macapa/29.786.974/0001-24/emporio-das-bebidas', 'https://cnpj.biz/02467466000127', 'https://www.facebook.com/impeeriodasbebidas/?locale=pt_BR', 'https://www.locaisdobrasil.com.br/encontre/lojas-de-conveniencia/macapa-ap/emporio-fc-revendedora-de-bebidas-e-conveniencia/634f00f9bd08cbb56441338b', 'https://nicelocal.br.com/macapa/shops/emporio_fc_revendedora_de_bebidas_e_conveniencia/', '/search?q=EMPORIO+DAS+BEBIDAS,+MACAPA+-+AP&tbm=isch&source=univ&fir=lJqGHYTryupdhM%252CyWTfq4M-ZOvwGM%252C_%253BkdljgTDfbYmuDM%252CEql7YhEggCj5wM%252C_%253BZuXhXv6KepwCrM%252CyZMXzyiviZd-ZM%252C_%253BGtIGaJzgkMYRnM%252CD17HEcIqaHZjEM%252C_%253BBGl_A9yBMSOXyM%252CrWe-Pja9TJhofM%252C_%253B9CSRtq1ra5qiYM%252Cb7ZIwRU-GTIqeM%252C_%253BeOUPwH00ZS5uPM%252C-Zxz0uVrnD3yGM%252C_%253BVQz4y7UhlGCNhM%252CERzS0Bertz9iWM%252C_%253BsA27WxCd2xLB2M%252CavP3__dXs9HYiM%252C_%253BMu9FEeLbE7mHnM%252CZWlp4cNwfZuzYM%252C_&usg=AI4_-kSJZMgT4BAbmum44QPkB560mTncZA&sa=X&ved=2ahUKEwjhpZvLr5L9AhWSVjUKHUkiA-UQjJkEegQIExAC']","['Emporio Da Bebida ; Endereço. Rua Hamilton Silva, 2608, Trem - Letra A Macapá/AP - CEP 68901-140 ; Telefone. (96) 9108-8968.', 'Informações da Empresa Emporio das Bebidas - 29.786.974/0001-24. ... Localizada em Macapa / AP, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'Todos os dados da empresa Emporio das Bebidas F. C. Trindade com CNPJ 02.467.466/0001-27 - 02467466000127 de Macapá/AP. Telefone, Endereço, Situação...', 'Império das Bebidas, Macapá. 166 curtidas · 34 estiveram aqui. O Império das Bebidas é onde você encontra o melhor atendimento, preço e qualidade nas...', 'Empório FC Revendedora de bebidas e Conveniência atua no ramo de Lojas de Conveniência, localizado em , 237 - Marabaixo, Macapá - AP, 68906. Veja telefone, como\xa0...']"
MINI BOX LUAN,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ap/macapa/depositos-de-bebidas/mini-box-luan-21420457', 'https://www.procuroacho.com/empresas/ap/macapa/39.512.833/0001-77/mini-box-luan', 'https://www.econodata.com.br/consulta-empresa/46297760000103-AVIANO-MARTINS-DA-SILVA-JUNIOR', 'https://www.facebook.com/bandaminiboxlunar/', 'https://nicelocal.br.com/macapa/mall/mini_box_luan/', '/search?q=MINI+BOX+LUAN,+MACAPA+-+AP&tbm=isch&source=univ&fir=mym9vIqp06F-nM%252CE8dUe1H-l_2AvM%252C_%253BnnqGe6_R5TFT4M%252CliZC8Yy_hM7dpM%252C_%253BAPInj7Y1n3kPMM%252CpdcIhmVoeVKwaM%252C_%253BMyvOtpzgzZSt6M%252C8620iQbkjsHOAM%252C_%253BJ3PSwqRr5DK06M%252CmEeWDPD3EfLuTM%252C_%253BzbeDw_1ipcEX1M%252C6VyUHkGfjiaz-M%252C_%253BRHEzfwqLXK0gKM%252CliZC8Yy_hM7dpM%252C_%253BuxPAh1uWVWB0YM%252C7wTxdOxQu6xIjM%252C_%253BN_Bb1-7lNEy3jM%252CvRehVSikZWdQgM%252C_%253BNVNj6GrIrgqTeM%252CpdcIhmVoeVKwaM%252C_&usg=AI4_-kSIfz-qJ4BTsW3na-F65u_IqgIu7w&sa=X&ved=2ahUKEwiPk4r2r5L9AhV2EVkFHWqIDPYQjJkEegQIERAC']","['A empresa Mini Box Luan trabalha há mais de 2 anos na categoria Depósitos de Bebidas na cidade de Macapá, AP na Avenida Dos Bacuris, Nº 233 - Infraero.', 'Informações da Empresa Mini Box Luan - 39.512.833/0001-77. ... Box Luan. Localizada em Macapa / AP, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'Consulte o CNPJ da MINI BOX LUAN de Macapá, AP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Mini Box Lunar is in Macapá, AP, Brazil. Oct 2, 2022\U000f078b\U000f07e0. Ta chegando a hora Brasew\xa0...', 'Mini box Luan,: fotos e comentários no Nicelocal.br.com. Dados de contato. ... 68908-837, Brasil, Macapá - AP, Av. das Jabuticabas, 233, Avenida dos bacuris.']"
KITANDINHA DO TETE,NAO DISPONIBILIZADO,"['https://guiafacil.com/site/kitandinha-do-tete/macapa/ap/9632415185/', 'https://cnpj.biz/07932709000174', 'https://www.guiatelefone.com/macapa-ap/mercados-e-supermercados/42206/kitandinha-do-tete', 'https://consultas.plus/lista-de-empresas/amapa/macapa/07932709000174-c-l-de-almeida/', 'https://inteligue.com.br/ap/macapa/mercados-e-supermercados/?page=7', '/search?q=KITANDINHA+DO+TETE,+MACAPA+-+AP&tbm=isch&source=univ&fir=9J6appVhId_bhM%252Cmv56cw_RK_vFpM%252C_%253B6D34gdu_RYOPgM%252CAdB_ken8dePjXM%252C_%253BRNOa4Xp476BK6M%252CAdB_ken8dePjXM%252C_%253BMajGHl9vl_A-KM%252CDUWfhCLH_RtMHM%252C_%253BTAs-jbHBxDgGfM%252CAdB_ken8dePjXM%252C_%253B4whgcdmjD5lUQM%252CWJL_KwJ-kzc38M%252C_%253BYeo6COAmECKq5M%252CWJL_KwJ-kzc38M%252C_%253B7lcwOPPxH1MzzM%252CAdB_ken8dePjXM%252C_%253B1J7KLNIEB4fKMM%252C78TFJVePRfk5lM%252C_%253BPpIloPBEuQ9TeM%252CAdB_ken8dePjXM%252C_&usg=AI4_-kTsbDYSOCxkw60aKy5tIKuqu5ZfhQ&sa=X&ved=2ahUKEwiukc-hsJL9AhXnMVkFHRf2BkkQjJkEegQIJxAC', 'https://www.listaamarela.com.br/empresa/ap/macapa/supermercado_fortaleza_9941210']","['KITANDINHA DO TETE tem como foco o segmento de Supermercados em Macapá. Você pode localizá-lo em Avenida Dom José Maritano, 590 no bairro Zerão em Macap...', 'Todos os dados da empresa Kitandinha do Tete C. L. de Almeida com CNPJ 07.932.709/0001-74 - 07932709000174 de Macapá/AP. Telefone, E-mail, Endereço...', 'Telefone · Minibox do Filho. (96) 3217-73... telefone. Zerão, Macapá, AP Supermercados · Comap. (96) 3223-29... telefone. Zerão, Macapá, AP Supermercados\xa0...', 'Apr 6, 2006 — Estado / UF: Amapá / AP · Município: Macapá · Bairro: Zerao · Logradouro: Rua Eurico Dos Santos Barbosa · Número: 1319 · Complemento: · CEP: 68.903-\xa0...', 'Encontramos o telefone de 257 de Mercados e Supermercados em Macapá AP ; KITANDINHA DO TETE · Av Dom José Maritano, Zerão, Macapá AP (96) 3241-518... ; ARMAZÉM\xa0...', 'SUPERMERCADO FORTALEZA está na categoria da Supermercados em Macapá/AP. Rua Tiradentes , 1442 ... KITANDINHA DO TETE · Zerão em Macapá , AP.']"
